Rating,Review_Date,Review
7.0,23 August 2022,"I originally decided to watch this solely because Steve Martin was in it with the bonus of Martin Short. I was worried when I saw Selena Gomez was part of the cast. Not because I had any particular issue with her I just had never seen her acting before and her music is not my preference.

As it turns out it those three work beautifully together. Don't expect an out an out comedy, and don't expect the most taxing thriller. What we do get is a gentle comedic mystery that leaves you with a big smile on your face at the end of each episode together with a little teaser of what's to come. It draws you in and makes you yearn for the next episode. I've seen a review where a minor gripe was the length of the episodes. I see the point because you are always left wanting more. However, most podcasts are released in short but size episodes and this replicates that feel.

Bear in mind it is an homage to True Crime podcasts and not intended to be a Complex thriller though you do need to pay attention to keep up with the twists. A regular flow different characters, of guest stars, some appearing as themselves, keeps it fresh. This is one of my favourite things out there at the moment and am really pleased it looks like there will be a series 3.

It's close to a 10/10 but a few red herrings are a bit too obvious. Then again that may be deliberate."
2.0,22 January 2022,"This show has a great premise, talented people and a good setting. Unfortunately, the writing could have been better. You get the feeling there was a lot of improvisation. A lot of the bits could have been brilliant but went another way. It's still worth watching. I've watched five episodes and will watch the rest.

As far as where to watch it, these are options as of late January 2022. It's a Hulu original series so you could subscribe and watch it there, but they ask for your birthday and gender. Your birthday is sensitive information and none of their business. Once I gave a fake birthday to another nosy company. They reported it to a credit bureau and caused some issues.

Due to this, I tried subscribing to Disney+ because they said they had this series. That was a waste of time. First it was hard to tell which subscriptions had it. I guessed. AFTER they got my money I learned I had to download an app. Then I still had to sign up for Hulu. The Hulu sign up process malfunctioned. It might have demanded my gender and birthday but I never got that far.

Amazon doesn't currently have this series. That would have been my preference and to watch it on a browser/internet instead of downloading. And no App."
10.0,22 December 2021,"This show is so boring. Combining 2 genres which dont go together. The dialogues and acting is too cliche, comic timing completely off, characters unidimensional. Exciting moments-zero."
10.0,11 September 2023,"So to be clear, I am not from New York, Not from the US, over 30 and not a Selena Stan. This series is absolutely brilliant and really does something differentn IMO. The 3 main cast members worked well together and I found that surprising with one of them Selena Gomez. The additional ensemble cast is excellent and they have some really gem parts. Normally I find certain series can't hold a story like this for the whole set of episodes, but this definitely does. Just started the 2nd series and am looking forward to it. Martin, Short and Gomez really have pulled this together and made themselves look very good. The writing has also been an extremely important part of the success and lifted some of the support characters out of just being there for dressing."
9.0,20 September 2022,"We love this show! It is intelligent, funny, and full of surprises. The writing and acting have us continually coming back for more. We are big Bulldogge fans and love seeing the adorable dog! The combination of Steve Martin, Martin Short, and Selena Gomez is brilliant. The amount of incredible actors in the supporting cast enriches the constant twists and turns. Everyone is complicated and complex, this show does a great job of showing people in their best and worst moments and all of the in-between. Every episode is another reason to stay up way too late and keep watching. Once it gets to the end of the season, it's depressing while waiting for the next."
9.0,19 September 2023,
10.0,17 November 2021,"I love the interaction between Steve Martin and Martin Short, and was honestly surprised by how much I liked Selena Gomez's character. Great plot twists, kept we watching all 10 episodes in about 1 week. Another season please!"
8.0,18 December 2021,"Laugh out funny, proving why Steve Martin and Martin Short are huge stars. Selena Gomez brings the youth and is the perfect choice being a genuine person. Perfect casting all round.

It's gentle comedy with a whole lot of ""normal"" language - anyone complaining, have you been to NY? Have you left your house recently? The script is sharp, witty, and delivered across the board by the great actors.

There's an air of Arrested Development around this, but for a US comedy, to actually be genuinely laugh out loud funny... a very rare thing indeed. It's in a very short list."
7.0,4 October 2022,"Both seasons are really good , i enjoyed the second one more though.

Characters and story is very well written. Lead trio is so good, as well the secondary characters.

Comedy and thriller is very well balanced in both seasons.

Really excited for next season. Show keeps you on the edge till finale episode in both seasons.

I also liked the story telling in every episodes feels so fresh .

Do watch it whenever you get chance, episodes are not that much long, so it feels convenient too .

Steve and martin sir with Selena is team to watch out for. I don't want to spoil the show , go watch it and judge it yourself."
10.0,14 September 2021,"You might see high ratings and posters everywhere but this is not a super good show or even a great one. I'll say it's average, good production, questionable artistic touch, light and sometimes fun. I'm at episode 3 and will not continue."
6.0,23 August 2022,"This has to be one of the best shows that I've watched in quite some time! It has mystery, murder, dark comedy and Steve Martin and Martin Short! Along with Selena Gomez who is the ""smartest"" one of the bunch, this trio just works! Along with the others that live in the building, and wondering if ""they done it"", you're in for quite a ride!!"
1.0,3 July 2022,"Good story, whitty and fun. Surprise actors appear and disappear, really big big stars, fast, fun, unexpected. Odd combo but it works. I like how stats just show up. Surprise. Mystery, funny, whacky. People are trying to commit a murder, in the building."
9.0,10 September 2021,
9.0,19 October 2022,"Only Murders in the building is really good. It is funny,thrilling . Good story. Really loved Selena Gomez . Martin short and Steve Martin is really good throughout the series. Became a huge fan of both of them The entire cast is great. This has become my favorite show. The season 2 actually bought the vibe of Agatha Christie. This mysterious series is wonderful. Every episodes has a twist at the end .I love every minute of the show. This show is never tiring . I am waiting for another season.such fun! Really enjoyed the season 3. Fun,creative techniques are used. The director has also down an amazing job."
9.0,23 August 2022,"This series is perfection and I have to give it my only ever 10. Most people enjoy classic detective stories such as Agatha Christie or Hardy Boys. This series deliberately pays homage to elements from these stories but mixes it with humorous characters and modern settings. The beautiful building, and the secrets it hides, is a perfect way to tie everything together.

Mixing the old hands of Steve Martin and Martin Short with younger actors was a master stroke to widen the appeal of this series. The gentle digs at the misunderstandings between the generations is especially lovely without being disrespectful.

Looking forward to series 3. My suggestion is to limit the show to 3 series so they don't over milk it."
10.0,10 January 2024,"""Only Murders in the Building"" seems like a really strange combination of elements - actors I would not have thought to put together (except for Steve Martin and Martin Short, of course), genres* I would not have thought to put together, but the elements all come together to create a very unique and interesting show. Thank you for showing ""Only Murders in the Building"" on ABC and for starting at the beginning. I really like it so far. By the way, I have not seen justification for the TV-MA rating so far. Oh, maybe the profanity but it is censored.

*I'm not even sure which genre I'd put it in."
10.0,8 November 2021,"Nice drama, nice mystery, nice twists, and JUST ENOUGH comedy made this an absolute winner. I thoroughly enjoyed each episode, and highly recommend! Honestly I am not a giant Steve Martin/Martin Short lover, but they were great in this and so was Selena Gomez. Didn't figure out the killer until episode 8."
10.0,2 August 2022,"A different series from the usual cliches. The series makes you wait for the next episode when it's especially with a twist of murder mystery and comedy drama.

The episode ""flipping pieces"" where it shows the past of Mabel was one of the best episodes in season 2."
7.0,20 March 2024,"""Only Murders in the Building"" embarks on a delightful journey, blending fantastic writing, surprising chemistry among the leads, and well-developed supporting characters. With high production values and witty dialogue peppered with slapstick humor, it promises an enjoyable watch.

Season 1 introduces us to a trio of murder-podcast aficionados investigating a homicide in their upscale apartment building. Steve Martin and Martin Short shine with their comedic prowess, complemented by Selena Gomez's refreshing performance. Despite Gomez's nasal voice, the trio's dynamic keeps viewers engaged, making the series binge-worthy.

The first season captures the essence of New York City with its quirky characters and witty banter. It's a light-hearted romp with a sprinkling of mystery and drama, reminiscent of classic comedy-mystery series like ""Monk"" and ""Jonathan Creek."" While not groundbreaking, it offers good, honest fun that earns its 9-star rating.

However, Season 2 struggles to recapture the magic, stumbling with clumsy humor and a jarring guest appearance by Amy Schumer. Although it eventually finds its footing, it treads familiar ground, failing to match the originality of its predecessor.

Season 3, unfortunately, sinks further, losing its charm and coherence. Steve Martin's character becomes caricatured, and Selena Gomez's performance lacks the spark of earlier seasons. The once-engaging mystery devolves into nonsensical motives, leaving viewers disappointed.

Despite its uneven trajectory, ""Only Murders in the Building"" remains a commendable effort, buoyed by its standout first season. While subsequent seasons may falter, the series' initial brilliance ensures it's a must-watch for fans of comedy mysteries, offering a tantalizing blend of suspense, humor, and quirky characters."
10.0,22 September 2021,"It's nothing ground breaking but its highly likeable and amusing stuff with a relatively intriguing murder mystery that has kept me coming back for more. What makes the show though is the chemistry and banter between real life long term buddies Steve Martin & Martin Short. They clearly had a great deal of fun making this which shows through in the final product.

The only thing that I wasn't sure about is who exactly they are aiming this at ? It would be quite a family friendly show if it wasn't for the ton of swearing in it."
7.0,19 February 2022,"A local comedian mentioned it on a podcast, I heard Steve Martin and thought: ""meh, I'll give it a try"".

So here I am, 3 AM, mind blown, wishing I could unsee it so I could watch it again for the first time."
2.0,8 August 2023,"After season 1: I've enjoyed this more at beginning than towards the end. It was more endearing following true crime aficionados getting things hilariously wrong, while lying through their teeth to their tight-knit buddies. Branching one mystery into three was too ambitious and the branches resolved in sort of predictable ways. Each story was cut abruptly as a result. The trio got too competent (or lucky) to my taste, saving the day all by themselves. Some parts were funny and some were forced. I also wasn't entirely swept by acting. The characters never break their mold. Selena is too mild for snarky young woman set on uncovering the truth."
10.0,24 September 2021,"Boy was I disappointed. Steve Martin did a superb job of publicizing this one. It does not even vaguely live up to the hype. The story is simply not that interesting and moves unbearably slowly.

The part for Martin Short seem to be made up just so he would have part of his friend Steve Martins film. I made it thru E 4 and just quit."
9.0,30 September 2021,"Not meaning to diss ""Steve Martin Short"", but I didn't expect too much from this. But I am pleasantly surprised at how good it is. Well written, good acting by the ""Martin's"" and especially by Selena Gomez. It's no Soprano's, but definitely worth watching. Give it a try!"
8.0,23 August 2022,"I'm very particular about series I watch, really all TV in general. I was delighted to find Only Murders in the Building when it started. I found myself waiting more and more eagerly each week for the newest episode and went full withdrawal waiting for season 2. I love the twists and that the story line isn't obvious. I do hope the series continues because you've got two legends with Martin and Short, a beautiful blossoming actress with Gomez, complete gems with Lane, Randolph and Creighton. The entire cast, with the exception of Schumer, are all great. Sorry, I've never seen any work by Schumer that I can stomach. She's just not what I call a skilled actress. Kudos to Martin and Hoffman for such a brilliant series. Wishing you success for years ahead. I know the great Steve Martin is retiring but I do hope it's not too soon, the series would not be the same.

For those reviewing Gomez as being too monotone and boring, have you watched the series? If so, you should realize, this is the persona of her character and with reason. She's acing it. Her character is not some chipper, high strung millennial. The character has been through a lot and is very deep, much mature for her age. So give Gomez a break, she is nailing the character 100%."
9.0,18 November 2021,"In the beginning, when Selena came on the scene, her prophanity was ridiculous! Thankfully it got better. The show is fun. Well worth watching. Like all movies and shows, the mains get listed as exec producers for even more money! The experienced actors, I can easily see they have great input, but Selena? Please... She didn't ruin the show so I do recommend!"
9.0,4 September 2021,Selena's acting as Mabel Mora proves that she can take any role and eat it DOWN ! Oliver and Charles' characters go hand-in-hand with Mabel's character to fill a void between various generations of audience This show is better than expected tbh and the scriptwriters and costume designing dept did their job perfectly.
9.0,4 October 2023,"One of the best shows I have seen these last years! Selena Gomez is one hell of a great actress! Her role as Mabel is what makes the Oliver Putnam (Martin Short), Charled-Haden Savage (Steve Martin) and Mabel Mora (Selena) a fantastic trio of goofy funny investigators.

The stories are brilliantly written. Always surprising and never boring. The secondary actors and actresses are amazing and bring so much depth to the whole combination. Having Meryl Streep, Jackie Hoffman, Jayne Houdyshell, Tina Fey or Jane Lynch (just to name a few) to complete this already great casting, makes the show one of the most refreshing serie to watch.

Highly recommended!"
7.0,31 August 2021,
8.0,25 December 2021,"The story is actually quite good as murder mysteries go, taking you on a journey before finally revealing what truly happened. I found the characters annoying to begin with and wasn't sure about the chemistry between them but they grew on me over the course of the season and I would happily watch more.

I personally wasn't a fan of The Boy from 6B episode (clearly a very divisive episode looking at the reviews) which is done almost entirely through sign language or through alternate means of dialogue (such as scrabble words or texting). I get what they were going for as the focus of the episode is on a deaf guy and there is nothing wrong with being more inclusive of people with disabilities but the silence feels forced in some scenes where it makes no sense not to talk and above all it's a TV show and this episode was not as entertaining as it should have been because of the lack of sound."
7.0,5 September 2022,"This show is very well done. Season 2 is even better than 1. Each episode keeps you captivated until the end and then you want to binge the whole season. I'm a big fan of the main actors and they deliver above and beyond with their excellent acting skills depicting quirky characters that get caught in various crazy situations (spoiler: murders). I don't think there is one ""normal"" character in the show but that is what makes it so memorable and hilarious. It's hard to define what category this falls into... Comedy/Mystery/Suspense, with a little bit of romance. It can be dark at times as the characters sort their way out of the catastrophes, but there is enough humor to lighten it. Can't wait for Season 3!"
5.0,19 February 2023,"Had no idea this existed until the gf wanted something similar to Knives Out and Clue. Over the course of a few weeks we watched season 1 (very solid, worth the current review score) and season 2 (sloppy mess, feels more like a 4 star).

Season 2 review: Dont bother. The ending is almost pointless and feels like a rushed re-write when everyone realized who the REAL killer was supposed to be by episode 6. It feels obvious by the script, as well as Selena Gomez's massive weight changes throughout, that the second season went through massive reshoots, to its detriment. The only highlights are really Steve Martin and Martin Short hamming it up.

Season 1 review: Steve Martin and Martin Short are back together with the same chemistry they had in the old days. My gf, having only just having seen Three Amigos for the first time shortly before we learned about this, commented on the duo's comedy chops, which are still quite strong. Selena Gomez, unfortunately, is far more one note in all of her acting. Her speaking mannerism is this odd grumbly flatness and she rarely shows emotion or acting range and often just stands there and says her lines in her flat, monotone voice. Shes not exactly BAD, but she definitely is not good. Her lack of acting make Steve Martin and Martin Short shine by comparison. The trio stumble their way into each others otherwise secluded lives via their shared love of true crime podcasts. The story is engaging and often fun and funny, though there are also some very 'real' moments sprinkled throughout.

The first season gave us enough information to go on that you could absolutely figure out whodunit, while throwing in ample red herrings to throw you off the scent.

No such luck for the second season when it feels like the revealed killer comes out of the blue, and feels messy and disjointed.

There will inevitably be a season 3, and I hope that they have a better script than what they put us through from season 2."
8.0,9 September 2021,"The show would have had potential, but the cast is very much confusing to me as well as the whole Selena Gomez' on-screen career. The girl obviously can't act. Every scene with her makes me cringe. The story could be better, the jokes could be wittier and funnier. It's just not good. I could barely finish two episodes."
8.0,12 August 2022,Honestly I wasn't too sure about this when I first watched it but it hooked me so I decided to continue. Then came season two and by the first episode my socks were blown off and they flew around the world! I now love this show and put it as one of my favs.
9.0,25 August 2022,"Only halfway through season 2 but it is great so far.

The backstory and relationships that are established in the first season provide depth and a nice segway into the 2nd.

Witty, suspenseful and intriguing. Thoroughly enjoying it."
9.0,11 August 2023,I must say I find this show fascinating and entertaining. However that said the amount of foul language feels excessive and completely unnecessary. I do not feel it caters to or benefits the storylines in any way whatsoever! I'm not sure why they felt this was more entertaining because it rather feels offensive and turns a fun show into something a bit too crude. It (in my personal opinion) distracts from the story so much I almost cringe when the characters do it now. I think I personally would have lived the show had it not had the use of offensive language! I still enjoy it don't get me wrong. I just don't think it was necessary for good storytelling.
10.0,17 October 2023,"I mean Selena Gomez can be very sexually attractive but she doesn't need to be another female ""objects"" under male gaze like those ""Bond's girls"". She turned out to be a quirky female lead who earns her place in the series by her intelligence not her look, and sometimes she gets to take charge. She also doesn't need to do nude scenes to attract eyeballs! How good is that!

Also this show is funny, makes musical theater addicts very happy and contains strong human themes. Although the crimes and motives themselves are usually flawed but who cares about that? I'm not here to watch Criminal Minds anyway."
10.0,26 August 2022,"The first season of Only Murders in The Building was great. It was funny, well paced and tense at points. Season 2 was fine, everything between the first and last episode of the season was painfully slow. Hopefully season 3 retains the magic of season 1."
7.0,13 March 2022,"Web Series review: Only Murders in a building ( streaming on Disney+ Hotstar) #sanjuzzreviews #DisneyPlusHotstar #OnlyMurdersInTheBuilding Three strangers, Steve Martin, Martin Short and Selena Gomez living in the same building, who are also ardent true crime afficinados find themselves in the middle of a real murder mystery when there is a grizzly death in one of the apartments. The bumbling trio jump headlong into the investigation and try to find out the truth. Will they unmask the killer, especially when they themselves have secrets of their own and are not entirely truthful with one another.

Only Murders In The Building is a mysterious, funny, intriguing and completely addictive series. It is not a show to be watched without your attention being on it. At the same time it is light hearted and humourous too. The lead cast is great and their witty one-liners are not to be missed. This one's a rare blend of a murder mystery and humor put together and the result is pure magic.

The series has 10 episodes, each having a runtime of around 30 mins. Highly recommended weekend binge-watch option and eagerly waiting for season 2.

3.5/5 from me for this one ...adios 🙂"
10.0,12 January 2024,"I'm one of those viewers who tuned in for the cast. The first trailer looked fun and promised nostalgia. If you loved Murder She Wrote, they claimed, you would fall in love with OMITB, too. And the first episode really did it for me, it sparked an interest. The rest of the season then and its conclusion was often a bit too much for my taste. And yet I tuned in for season 2. The cast, you know... and an initial plot that had me hooked once again. Funny enough, as I'm typing this now, I don't actually remember what the story or who the culprit was in the end. And there's a reason for that: the way that season ended. It really left me wanting more. And the way they wrapped up that new case in season 3? Absolutely fabulous. That season is truly my favorite! The cast (as always with some wonderful additions to the main trio), the setting, the songs, the humor and yet another finale that has me waiting for the next season with glee. Such a slow burn sensation for me. For others it was an immediate hit and I'm truly grateful for that."
7.0,13 May 2024,"Do you have that one friend who's obsessed with true crime podcasts and can't resist a good murder mystery? Well, imagine if they got caught up in a real-life murder investigation. That's pretty much the premise of Only Murders in the Building.

The show features Steve Martin, Martin Short, and Selena Gomez as an unlikely trio of amateur sleuths. Steve Martin and Martin Short are like a comedy duo sent from the heavens, and Selena Gomez adds a fresh sense of humor and intrigue to the mix. It's like the ultimate '80s sitcom teamed up with a modern pop sensation to solve crimes. This sitcom takes place in a swanky apartment building in New York City, and the residents are like a who's who of eccentric neighbors.

The story unfolds when this trio of unlikely detectives decides to create their own true crime podcast to investigate a murder that happens in their building. But as they dive deeper into the mystery, they uncover more and more secrets. The plot is a rollercoaster of laughs, suspense, and unexpected turns. Only Murders in the Building is a delightful blend of mystery and comedy that keeps you guessing until the very end. It's like a good old-fashioned murder mystery with a comedic twist. So, if you're looking for a show that's as funny as it is mysterious, and as quirky as your weirdest neighbor, give it a shot."
5.0,24 July 2022,"Such a lighthearted show. The atmosphere is amazing and gentle, the setting of the Arconia is impeccable and the costume/set design is just on point. Each character's outfit describes them perfectly and allows you to better understand their persona and their part in the story.

The participation of both Martins and Selena also helps to build the warmth feeling of the show. Regarding the story itself, it didn't sweep me off my feet yet. It's a promising show, specially for the vibes."
9.0,27 March 2023,"This was a pretty interesting show in season 1, but after season 2 it was not as great.

The series features a cast of diverse characters with their own unique personalities and motivations, which helps to keep things interesting. However, the pacing can sometimes be a bit slow, and the twists and turns can be a bit predictable.

That being said, the show does have some redeeming qualities. The production values are solid, and the atmosphere of the party-turned-murder-scene is well-crafted. The show also captures the essence of a murder mystery party pretty well, with clues hidden throughout the scenes and red herrings sprinkled throughout the plot.

In conclusion, ""Only Murders in the Building"" is a decent murder mystery series that may be worth checking out if you're a fan of the genre. If you're looking for a light-hearted and entertaining show that doesn't require too much concentration, this may be a good option. However, if you're looking for something truly groundbreaking or deeply thought-provoking, you may want to keep looking."
8.0,19 October 2021,"This isn't the 10/10 that some ppl have made it out to be but it's not even the low marks that it has been given.

There is certain type of noir something you would have possibly seen in the early 40s/50s movies to it.

Each character had their own arc and niche.. A great cliff hanger at the end.

Bring on season 2."
9.0,10 August 2022,"Loved this series, was fun and with a greattt cast.

Super funny to watch a ""Sherlock Holmes"" series with this trio, the characters developing was really well made too, to sumup was a great first serie for me!"
8.0,5 October 2021,"What a fun show. Love the cast and the storyline. I totally recommend watching it, there are not many shows that grab my attention so fast."
8.0,17 September 2022,"A witty and breezy comedy, perfectly executed, with a well written story and full of twists you cannot expect, but what keeps you hooked the most is the wholesomeness of Martin Short, Steve Martin and Selena Gomez. Their chemistry is something amazing. Actually, the second season gets even better as the mystery keeps you on your toes. I just love how all the characters work perfectly together. Even though some episodes may seem sluggish to some people, as you get to know the characters better the curiosity grows. Looking forward to the third season. This show is much more than just murder mystery."
9.0,23 October 2022,Fantastic cast but I can't believe the producers/writers didn't write Selena Gomez out in season two. She absolutely ruins the entire show. Her acting is so awful. Every time she speaks in her monotone voice I cringe. She has zero emotion and feeling in her acting and next two extremely talented actors/actresses she sticks out like a sore thumb. Steve Martin and Martin Short have stellar performances and the story line is very compelling. It's just such a shame they gave her a main role and so much air time. Maybe in season three they'll be able to get rid of her so we can actually enjoy the show.
7.0,13 August 2022,"Many shows these days are have this weird, cheap tint to everything about it. It might be the curse of the streaming age, and will lead to people losing interest in low quality mass-produced garbage with over-paid A-listers. Which is why I rarely watch shows anymore - enter Only murders in the building.

This rare gem of a show mixes humour and mystery. Weather or not, this is «your kinda show», you must accknowledge the objective quality of this show - the sets, the lighting, the characters, the ever-moving plot, references, acting and costumes. My absolute favourite show of the last 15 years.

My only hope is that it wraps up before it becomes too much of a messy scramble, and that it can tie up loose end, or even better, end on a few cliff hangers. Well done to everyone involved, this is an instant classic!"
10.0,3 February 2022,"I'm not a fan of podcasts or true crime but I loved it his show.

It is one of the better shows out now.

The chemistry between Martin Short and Gomez is great and shows on screen.

A fun ride waiting for season two."
7.0,4 May 2023,"This trio of main characters are such a delight to watch. The writing is witty, clever, and smart. Steve Martin, Martin Short, and Selena Gomez are brilliant together and deliver each line with perfection. The chemistry between them is amazing. Not to mention the phenomenal guest stars each season. The setting is a character all its own. Between the enchanting building itself and the magic and aesthetic of New York City, it embraces and encompasses, wrapping everything up into a cozy, comedic mystery. The stories are engaging and the twists are always a surprise and fun to watch unfold. The end of each season leaves you wanting more."
4.0,18 July 2022,
10.0,3 July 2022,"I loved the 1st season, and I was excited for 2nd season. But after a couple of episodes it's clear this show is falling short of the original creativity, going off on unnecessary tangents. The cast of supported characters also falls short, with the acting level not very convincing. I think the 2nd season is disappointing compared to the 1st so far, hopefully maybe they can get back on track."
10.0,17 July 2022,Who doesn't love Steve Martin and Martin Short together?! The casting and writing are excellent! Somehow Season 2 is better Season 3 and I seriously cannot wait until the next episode comes out!
9.0,1 November 2021,"I really enjoyed this series-yep, Steve Martin still has it! But you know what bugged me? On the first episode you have the 3 main characters going up to their apartments in the elevator together, and Martin Short exits first. The series' intro, however, shows Steve Martin BELOW Martin Short in the building's windows. I know, a strange thing to mention in a review, but hey, it's an inconsistency that bothered me on every episode. Otherwise, fabulous writing and acting so a big thumb's up!"
8.0,21 October 2021,"This is the best series I've watched in a long time! If you love murder mysteries, comedies and a stellar cast, this one's for you. Steve Martin as dried up actor, Charles Hayden-Savage and Martin Short as disgraced director, Oliver Putnam, play off of each other beautifully and provide some legit LOL moments in season one. At first, Selena Gomez seemed like an odd choice. But she grows on you as she accurately portrays the depressed and cynical millennial, Mabel Mora. The series isn't perfect though. For instance, true crime aficionados who keep touching vital evidence without gloves will make you cringe. Also, the choice of narrator for each episode doesn't always make sense. However, the writing and the acting are the best I've seen in a long time. The quality makes me think of a blockbuster film rather than a 30 minute show. Everyone has their own tastes and opinion, but if you are the type of person who appreciates great writing, talented actors or just a cozy mystery, you'll enjoy Only Murders in the Building."
10.0,14 February 2022,
9.0,19 October 2021,"I waited until I knew it was getting close to the final episode and then binged it over 2 days. I think that helped me enjoy it as much as I did because I didn't have to wait. I'm not a big fan of Selena Gomez but her character started growing on me in the last few episodes. I love Steve Martin and Martin Short so they are the reason I wanted to watch and I enjoyed watching them have fun. Of course, now I have to wait for the second season, but I will be looking forward to it."
7.0,30 March 2023,
9.0,27 March 2024,"For me by far the highlight of this is Martin Short. In series 1 and 2 he's simply dazzling, series 3 still decently good.

Steve Martin has good chemistry with him but he feels either a bit flat or a bit 2D. Just a dash of 1970s/1980s Martin to pep things up would have made such a difference.

Everyone else has their moment(s) but they really feel like glue connecting Short and Martin.

When the glue is strong, as it is in season 1, the show is excellent. There are clunky sections (especially episode 1) but the show just zings along frothily. Very enjoyable.

Season 2 the glue isn't quite as strong and it feels to me like too many hands wee involved, muddying things and so detracting from that central pair.

Season 3 was really disappointing, the joint screen time not enough to make the show more than ""interesting, should have been better"", and the side stars simply distracting. Short also seems flatter, less energetic.

I hope they don't make a season 4 and dilute things yet more.

If they want to do anything, please make it one off specials or movies, kept nice and tight and really, really focus on keeping the 3 on screen together."
6.0,7 October 2021,
5.0,17 August 2023,"I absolutely love this genre and only murders in the building does exactly what it's meant to . It's fun and camp and silly and the plots just keep getting better and better . Season two was brilliant . It goes into all the typical murder mystery themes , cast of suspects , theatre , murder mystery parties . I just love love love it . Season three opens with a murder in stage how perfect and the addition of some big name faces ... just feel like yiu can stitch of and become absorbed in the fun ... the mysteries are always complex and you just have to follow along for all the clues as they do . Love this show."
10.0,24 August 2022,"Short and Martin are close friends, but their onscreen chemistry sucks, and that's nothing new.

Ms. Gomez saves this show. Anyone watching Steve Martins early movies knows what he can do. This is not it."
9.0,5 January 2022,It's hard to understand how she was cast. They wanted someone young with a following? I didn't know anything about her except she used to sing and now I know that she really can not act at all. It's kinda of embarrassing.
10.0,2 September 2021,"I really enjoy the plot line, characters, and production of this TV show! This show has several stars that make the show great. Steve Martin and Martin Short really shine in this. There are a lot of clever lines, funny moments, and quirky characters that give the show a fun vibe."
8.0,1 September 2021,Selenagomez proved that she is one of the best best actress in the world. The story is very interesting.
10.0,23 October 2021,"I was pleasantly surprised by the quality of Selena Gomez's acting. She deserves an award for her nuanced portrayal of Mabel. She is also a singer and a dancer, not to mention an accomplished businesswoman. Is there anything Selena can't do?

Steve Martin and Martin Short also shine throughout this comedy series that has a heart. It was very poignant at times and I almost shed a tear. A big one. I enjoyed the series and I am looking forward to the second season. That type of shows that mix comedy and drama provide much needed escape for a lot of people around the world."
10.0,27 August 2022,
7.0,13 October 2022,"Only Murders in the Building is one of the best shows ever! My children & I have waited anxiously every Tuesday for the next chapter, have thought about the plot all week long, all the different possibilities, and have really ""lived"" this show. We can't wait for season 3! The cast is all excellent, brilliant, funny, cool, and the writing is absolutely superb. Suspense, friendship, Manhattan, murder (of course), family, theatre, art, different generations, romance, many interestingly well-written characters, a fantastic plot, and wonderful music: all in one terrific awesome show. Bravo to all! Thanks a lot for this masterpiece! Please make 100 more seasons."
10.0,1 February 2024,"SO i had been wanting to watch this show for a while having not watched much on Hulu but I decided to watch The Bear after all the success that show had received and loved it and needed something more light hearted after that so I thought id try ONLY MURDERS IN THE BUILDING. And I just loved this show!

The characters are really well written and although its based around the three main characters it really does have a good ensemble cast that add new additions each season. Howard is defiantly a standout. Bunny and Uma are also great, and I love how they flesh out the characters and they aren't just there for the sake of it.

Sometimes they do glaze over certain things, which I do find a little annoying, but its usually basic things like why is that character there, because before they were in jail etc. (not saying who to avoid spoilers)

I also love how inclusive this show is without hitting you over the head with it. I would like to see more from the podcast fans cause they are funny and add a fun angle to the stories. Its so rare to see a person in a wheelchair on tv so its nice that you have a show with deaf, physically disabled and what seems like a few mental health issues characters in a show and it not be about their disabilities.

I do find it fun that the murder mysteries are always twists but not ones that you find unbelievable.

This show has made me laugh out loud multiple times which is rare for comedy shows but it just keeps up in quality. I hope this show does end with the next one. Why? Because i think it will get stale if they mare more, and end it when its on a high. Learn from the british, we end our best shows after 2-3 seasons of usually 6 episodes. Don't go on till people say, ""oh it was great till season 3!"" End on a high!"
6.0,27 March 2022,Gomez is definately a miscasting!wooden acting at best that is highlighted by the excellent acting of the two Martins that are at their best game in years!
2.0,4 September 2022,"Love the premise, the story line and the talented, colorful cast! Love the setting and the scenery. It is a fun series with amusing twists and turns. The many, varied, quirky characters are portrayed by outstanding actors overall. Of course Martin and Short are superb!

Unfortunately Selena Gomez spoils the show with her bad acting. She is flat, flat, flat!!!

Whenever she's in a scene, she pulls the watcher out of the story because she is not believable as a character. You realize you're watching Selena Gomez give a sub par performance. It is painful to watch.

Mabel could be a strong, interesting, clever character."
9.0,21 August 2022,"Three very different people, in a half-imagined investigation of a - you guessed it - murder in their NYC apartment building.

Twists, slides, sideslips, and poor decisions make for a dark comedy. The wide spectrum of oddball characters adds humor and tragedy. Heartily recommend this, accompanied by a good Pinot."
10.0,10 September 2022,"This series has interesting characters and a compelling concept, and it moves forward at a leisurely yet engaging pace. However, the MA-rated components (mostly F-words and some sexual content) and the progressive content seem inorganic, and they detract from what otherwise be very engaging and entertaining. Perhaps series with a TV-14 rating aren't moving the dial any more, so the producers feel compelled to toss in a boatload of gratuitous F-bombs, progressive sexuality, and (as one example) creepy conversations among senior adults about sex toys. But, to me at least, these elements seem artificially added in order to merit that ""coveted"" rating of MA. This series could easily have been TV-14. It would have been the better for it, and its audience might have expanded. Aspects of it are still quite enjoyable, but on the whole, ""Only Murders in the Building"" strikes me as a great concept sullied in pursuit of vulgarity."
9.0,22 July 2022,I thought the first season was pretty fun but I never even made it through the first episode of the second season. I'm not really sure where they were going with everything but it didn't seem like the same sort of mystery story going on like the first season. I wound up turning it off with the introduction of Cara Delevingne's character. Just really was awkward and didn't seem to add anything to the series.
