Rating,Review_Date,Review
8.0,15 April 2020,
6.0,23 May 2021,"Gamers, get over yourselves, it's a movie not a computer game. It's not the best movie ever but it's not the worst. Not bad as an entertaining action movie."
2.0,7 September 2016,
7.0,1 September 2015,"Judging the movie within its genre, you may as well say that it's a 9/10! I am a bit reluctant to go that far, as I always keep in mind other movies that may not be in the genre but were great. For me, you can't give a 9 to both hit-man and LOTR. It may as well be that in their genres they're both great, but you just can't put them on the same level overall.

As far as the movie is concerned, I really enjoyed the transfer from the game to the big screen. The graphics were all there and some of the movements were really mapped to the game, which brought too many WOW moments for both myself and my brother that watched it with me. We are both fans of the hit-man games and it was a real pleasure to watch this.

We were not expecting as much from the movie. We actually wanted to watch the fantastic four but we were advised not to, so we went with the first alternative and were not at all disappointed. We were actually thrilled! The adaptation for the movie was phenomenal and some of the impossible scenes did not seem as implausible as in other movies. They did not throw you out of the movie by making you think ""what a big fat lie!"". It happened once or twice but not more.

The lead actor was amazing in his role and it really felt like the real thing. He could have been picked to be a bit more long-faced and with narrow characteristics, more Asian-like, but still he was an excellent fit to what we saw in the game. To address some comments, agent 47 is not a pumped up freak on steroids, he's a silent assassin. Get your facts straight first and then judge.

I also liked the lady (which was actually far by a sidekick as some suggested) that played a major role in the movie and that it seems that she will be the main character of the next movie, if one comes out. Nice, quiet, introverted but strong, beautiful as hell but no silicone, gym freak that looks unnatural. Someone that the ladies can relate to, which helps with the female target group of the movie I guess.

The plot was OK, again based on what we knew from the game. If you played hit-man, you will adore the movie. It's one of these pleasant flashbacks, bundled into a quality piece of work overall."
7.0,17 November 2015,
2.0,28 August 2015,"How dare they try to incorporate the legendary game into a half *beep* piece of *beep* Hit-man is supposed to be a ""Silent Assassin""- The best of the best... In the games he can wipe out entire buildings filled with armed personnel with mere fibre wires and anesthetics without any one ever having the slightest of clue/knowledge .... hence the title ""The Urban Legend"" .

The movie portrays him completely different .... A ""Mass Murderer"" so as to speak ... which is the exact opposite of a ""Silent Assassin""!

The guy looks and behaves nothing like the original game character.....(Nowhere close). Acts like an angry infant who is mightier than every other being around him.

I don't get it! Why is Hollywood so keen on making reboots of games into movies! ... Especially Epic games and animes like Dragonballz and many others.... They CLEARLY don't live up to anybody's expectations spreading unwanted hatred for the film makers and the actors.

They just cannot stick to the originality of these brilliant characters and story lines, Pathetic!"
7.0,28 April 2016,
2.0,3 August 2016,
6.0,4 September 2015,"Not knowing about the video game or about the other movie I caught this at my local cinema...here are my thoughts..

!st part of the movie was unclear in the set up and never really took me in..

As it went on it never really got started..

It seemed as though it was a 90 minute advert..

All became a bit silly and I got the impression everybody in the theatre just wanted to go home.why oh why can't the bad guys learn to shoot properly??

I think the problem was it tried to be cool and viewer friendly but I feel it just missed the point time and time again.

Reminds me a bit of last years "" Lucy""..so much promise but nothing delivered. The cast didn't seem at all interested and need a few acting lessons.

Am an unlimited ticket holder so it cost me nothing ..id I had to pay I would have been pretty annoyed."
1.0,10 July 2021,"Saterday afternoon, raining outside, nothing else to do. Binged all that is bingeable, confirmed our marital status (twice). So, what do you do, what can you do? Watch Hitman, agent 47. Nice pulp, over the top Jason Bourne. What else can i say. Its a saterday afternoon with nothing to do."
8.0,27 February 2017,
6.0,15 January 2024,"Just like every other movie that has U. S. Marines in it, This one shows improper wear of uniforms and addressing people by the wrong rank. It is really annoying when the screen writers and directors don't take the time to check. It only takes a few minutes to have a Marine review that portion of the script so you can get it right. Contact a military technical advisor for advice and support. It makes a huge difference. If you need assistance there are many veterans in the screen writers guild and other parts of the industry. There are also veterans that would be happy to help just for accuracy."
4.0,24 May 2016,
7.0,17 September 2015,
3.0,4 May 2018,
6.0,2 December 2015,"If you are hit-man video game fan , avoid , please avoid this movie. Its one of these that would have been a total trash and waste of time if it wasn't based on something successful.I just cant understand how , with the fact that the actors are good actors and the plot is a plot you can work with , they managed to mess this up.I won't lie , it is way better then the previous hit-man but the previous one is not much of a competition to run against.bottom line , this movie is a total trash and nothing could save it , not the decent actors and not the medium level CGI effects , i don't recommend it because it a total waste of time and money."
4.0,7 January 2016,"I'll keep this short. I've never played the Hit-man games or seen the other movie. I have absolutely no interest in the idea of a movie spawned from a video game, in my experience that's a fools errand. I can count the number of watchable game/movies I've seen on one hand, and could fill a car boot with the ones I've seen that were execrable cr*p. Thankfully 'Hitman 47' is part of the former group.

It's fun, fast-paced, full of great action sequences, car chases, fights and sh*t getting blown up in public places. It has great locations and some humour. Zachary Quinto is awesome and more than a bit creepy - especially starting out as he does seeming like the romantic hero - and Hannah Ware isn't too dusty either. Rupert Friend however is superbly watchable as 47. Physically beautiful and superbly kickass, he gives the character of 47 a subtle undercurrent of pathos that allows you to actually give a toss, despite his seeming lack of personality. I watched 'Spectre' a few days before I saw this and am amazed at how this, far smaller and less explosive movie managed to succeed in ways that the mighty Bond franchise entirely fell down, number one being the fact that it was entertaining without being insanely misogynistic.

It's no 'Bourne Identity' but it's a fun pacey action movie for when you're in the mood for just such fare. And 7/10 for not throwing in a gratuitous sex scene somewhere, even though we all wanted it :P"
6.0,3 August 2018,"This dire , crass and facile reboot indeed makes oliphants 2007 film seem grand by comparison! The model turned actress is about as wooden as you can get and it's no surprise she seems to have disappeared since without trace."
1.0,17 November 2021,"This is what shoot 'em up fun is all about! It's not going to win Oscars or make your Top 10 list, but it IS going to make you smile and go ""Whoa!"" Car chases, fight scenes, and ""gun fu"" as Keanu Reeves calls it - Hitman: Agent 47 has everything to be your guilty pleasure movie of the week.

A clear upgrade from 2007's Hitman, this movie embraces its video game roots while still successfully transferring its action material to the cinema. Rupert Friend's performance (and Zachary Quinto's if I'm being honest) is pretty flat, but it's worth mentioning that Hannah Ware actually has a solid showing. She feels like a video game version of Beckinsale's Selene from the Underworld series

Look, it's good 'ol trashy ""run & gun"" fun. With the right expectations going in, it could scratch right where you're itching.

Verdict: Watch."
9.0,2 September 2019,Hitman 2007 was my favourite and Timothy Oliphant has had it nailed. But the hit man in this movie was just a pencil sketch of Timothy. Plus the storyline was utter nonsense. A sequel with Olga Kurylenko would've made it 100 times better. That woman is an impeccable piece of work. And what's with the 6th sense of the female lead? Are you kidding ?
7.0,24 March 2016,
1.0,5 October 2020,"The lead actor's American accent slips in more than a few places. On top of that, he has a wimpy nasally voice that is completely ridiculous. He has the energy/vibe of a teenager. Why was he cast in this role? I thought Tim Olyphant was a strange casting decision, but this one is far, far worse. Beyond that, the film is just a paint-by-numbers bland action movie."
7.0,24 October 2015,"I'm going to keep this review light.

If you grew up loving the 47 series, or have only recently become a fan... well then no matter what you will like this movie.

It's a video game adaptation that is fantastic, the homage paid to the game is great, and I was pleasantly surprised how much I enjoyed Rupert Friend as Agent 47. He was actually incredible. All the actors were great.

Watch it as an action movie, or as a version of the game and you'll love every minute.

I hope they make many more!"
6.0,1 February 2016,"I found Hit-man Agent 47 to be a very solid action movie. Personally. I'm not a ""gamer"" and not familiar with who ""Agent 47"" is in video games, etc... and I've read plenty of reviews here on IMDb, on this movie and have found that the negative reviews, are coming from people that seem to be ""gamers"" are low balling this movie for some game related connections. Again, I'm not a gamer, I am rating this movie on it's pure content, acting, plot, etc... which I think is fair. And I find this to be a terrific action movie, well acted and suspenseful. It's a thrill ride from start to finish! A decent follow up from the first movie. I'd love to see another Hit-man film."
4.0,25 April 2016,"I believe that they were not sure about...

Make a Superman movie... Or a Terminator movie.

So they mix some of that. With a little of Matrix.

And a pinch of Jackie Chan movies. And finished being this ridiculous nonsense.

Hit-man (2007) was not a masterpiece. But compared to this... I mean... come on...

At least Hit-man (2007) it was a serious, almost realistic movie. This one.. is simply ridiculous.

Not worth the money i spend on the DVD.."
7.0,22 December 2015,"I loved the hit-man movies, they are amazing and I play all of them. I know in every way how this movie couldn't and wouldn't respect the things that are essential for making a perfect Hit-man experience. If your looking for a Hit-man game like experience with sneaking and planning. Don't expect it. But its a an OK Action movie. The pasing is good, it was fun at points. And as I said, It is definitely not a perfect action movie, it was just OK. Perfect for a late night watch and I would definitely not call it a waste of time. I don't know what to say more then that, if you're looking for a short review to see before you watch to movie if its worth it. Ill tell you its worth it."
2.0,31 December 2015,"When will the fascination and obsession with killing stop? It is in the television series, games children play, and movies. Assassins and hit men/women are the toast of the town, and if that is you cup of tea you will love this movie.

Written by Skip Woods and Michael Finch, Hit-man: AGENT 47 as directed by Alexsander Bach centers on an elite assassin (Rupert Friend) who was genetically engineered from conception to be the perfect killing machine, and is known only by the last two digits on the barcode tattooed on the back of his neck. He is the culmination of decades of research and forty-six earlier Agent clones -- endowing him with unprecedented strength, speed, stamina and intelligence. His latest target is a mega- corporation that plans to unlock the secret of Agent 47's past to create an army of killers whose powers surpass even his own. Teaming up with a young woman Katia (Hannah Ware) who may hold the secret to overcoming their powerful and clandestine enemies, 47 confronts stunning revelations about his own origins and squares off in an epic battle with his deadliest foe (Zachary Quinto) in an attempt to find Katia's father (Ciarán Hinds).

Rupert Friend, still appealing as a leading man with a shaved head, fills the role well and the cinematography of all the impossible special effects is impressive. The ending is a bit on the sappy side – but maybe that will be altered for the next episode (which by public demand for this ilk will likely come soon)."
6.0,26 June 2019,
2.0,7 December 2021,"After putting it up for so long (and dreading wasting my time and being utterly disappointed).. I finally gave this Videogame movie a chance.

I'm a bit invested through the game.. and while this pay homage to bits of the story and several details, it feels stand alone and doesn't really seem to dwell much in the canon (they've retconned bits in comics, novels and such anyway, so you can't get mad at this attempt).

I'm pleased to say I was entertained!

Had low expectations, but they managed to deliver good action, good performances, globetrotting, good looking sets and a proper narrative that doesn't leave you feeling insulted for watching it. I'd go as far as to say this is superior to the previous entry (2007 release), where Timothy Olyphant pales in comparison to Mr. Rupert Friend.. who is quite imposing as the character! Calm and collected, scary, yet not invincible. He was the most impressive part of it, as I believe he was great for the role.

The story itself is nothing new : Evil corporation wanting to do evil things, and an opposing force willing to go against it. While it is simple, (yet effective). It does deliver a structured plot that can be followed, makes sense, and you can tell the writers took their assignment seriously. Not heavy-handed and decent dialogue. And good, well-defined villains as well.

Overall, I had fun and would want to watch more like this."
10.0,5 September 2015,"...are the Hit-man games. Unfortunately this movie is not.

main character - way too skinny, looks like a Bulgarian clerk - where is the cool deep voice of the games, where is the dangerous look and feel of 47..

girl - I've never seen such an uncongenial, unappealing actress - probably she's the girlfriend of the (poor) producer.. - awful audi - well as mentioned in other reviews, this movie is an audi commercial - and because the movie is so bad, I'm not sure audi is too happy about it..

Overall - some shooting, some cgi, bad main characters, boring story - not recommended - 2/10 Hint for the producers - before doing such a movie, play the games - get some staff from IO to work with you on the movie - get a better casting agency (the two main characters are plain awful - it was really hard to watch them - maybe the movie would have gotten better ratings if the cast would've been better).

Recommendation - Instead of watching this movie, play the games..."
6.0,21 December 2021,Liked it more then hitman (2007) but still a boring movie all characters except for agent 47 are boring it's just such a boring movie to watch. I love the games but this is just so boring.
3.0,26 August 2015,"How many critics does it take for Skip Woods to actually get off his bum and play the damn game? Do we really have to wait until current generation players grow up and magically happen to become script writers? Who would remember the game by then? Just because you have a scene from 2nd game box cover doesn't make it legit.

For this movie, I didn't care what professional critics said: they don't play Hit-man games so their opinion doesn't count. I went to see this and discovered that neither do people who made this waste of time and millions of dollars.

Some say that Hit-man just isn't the kind of game that translates to a movie, that it's all about player choice and playing it yourself. I don't believe that either. Hit-man - the game series has motifs that you rarely see even in best movies. That's what's the game really about. Let me name some:

* Shady world behind the curtains of rich and famous. In games, you often explore what powerful persons do when they think they're not watched. A fetish-induced ""meat party"" in abandoned slaughterhouse in Eastern Europe. The villa of south-American drug lord. The mansion of powerful British aristocrats. A shady meeting in a Vegas Casino. A rocker's bar in Rotterdam and it's basement. A rehab center for celebrities. And so on... Those themes alone could fill any movie with times more material and exotic sets than boring sky shots of modern capitols (that seem to be in every movie lately) and parking garages, which seem to be most popular place for shootings to happen.

* Hit-man always enters ongoing life, it doesn't revolve around him. In games, Hit-man makes use of what people do around him, that's what helps him to blend in and truly be Silent Assassin. A love affair in the White House. Noise of the Chinese market. Police discovering hippie commune and raiding it, while having no idea Hit-man is nearby. SWAT team preparing to raid a ship... In this movie, nothing of sort exists. Whole world seems to be revolving around the conflict of main characters and there's even no police to distract them, let alone normal civilians who would have no idea whatsoever.

* Sudden turn of normality. What makes Hit-man games absolutely great is that everything seems to be normal most of the time. Hit-man steals a disguise, blends into crowd, walks around in a french theatre, The White House, an embassy, a strip club, Chinese restaurant, snowy streets of St. Petersburg or wherever and it's very casual. Until... SHOCK! someone's being choked to death, dumped into garbage bin, injected with poison, suffocated in sauna.... aaand then it's suddenly all normal again. He changes disguise and keeps on walking. No one even noticed that a murder has been committed.

THIS is what I would expect from a Hit-man movie. Think it wouldn't make a decent movie?

Nothing, nothing of the sort is in this movie. It's a simple, cookie-cutter, ""we're sorry"" script for your typical Van Damme movie. And that's all that's to be said."
6.0,6 September 2015,
5.0,24 July 2021,"As a movie if you've never played any of the Hitman games, this is just a standard action flick. They do the usual super human killer, one man army type of character.

But if you've played and liked the video games the movie has it's short comings. While it was nice they used the plot of Hitman Absolution with major changes, but Agent 47's voice lacked that gruff cold expressionless tone from the games. Though credit to Rupert Friend he did play the role with a cold expression only Agent 47 would have, it was a nice touch. As a video game to a movie it was ok, not nothing special."
4.0,12 April 2020,"The 1st movie was better.

This was just a terrible travesty. It had nothing to do with the character from the iconic video games.

He was emotional and reckless. That reckless leads to him being a clown of a hitman.

Hitman fans. Do not watch this."
5.0,26 February 2022,"Apparently a remake of the 2007 film. And a video game as well! Which explains the graphics-heavy special effects. Katia, agent 47, and john smith (hannah ware, rupert friend, zach quinto) are all looking for katia's family. They need to find them before the killers sent by a large conglomerate. So much shooting in the first fifteen minutes. I'm surprised there's anyone left to finish the film. The only name i recognize here is zach quinto from star trek. The middle part really drags. And they slow it down even more with slow-mo. Who should we trust? Who is telling the truth? Directed by aleksander bach. To date, the one and only film he has directed. Original story by skip woods. He had also worked on swordfish and a-team. Needed pepping up."
10.0,25 January 2016,"""We determine who we are by what we do.""

Before, when I had no responsibilities and enough time in the evening, I was hopelessly addicted to playing video games. Many hours I spent behind my monitor slogging myself through all sorts of levels. Wondering what would follow. I had this relentless drive to improve myself on all fronts. Nowadays, I can't bring myself to stare at a screen for hours as an addict. On the one hand I don't have the time anymore and on the other hand I don't feel like doing that anymore. But I do get excited every time there's an attempt to make a film adaptation of a video game. The meager attempts there have been to date (and somewhat successful in my opinion) are for me the ""Tomb Raider"" and ""Resident Evil"" franchise. But still there's something subtle missing in those movies when you compare them with their console version. Perhaps it's because you don't have control over it and must undergo it. Perhaps the reason is plain simple. Maybe video games aren't suitable for screen adaptations.

What about this Hit-man film? Unfortunately, I haven't seen the original film from 2007. So I have no clue how bad or good that was. And I don't know what comparables there are with this version of ""Hit-man : Agent 47"". Agent 47 (Rupert Friend) is a cold-blooded, dispassionate secret agent who is a kind of reincarnation of Neo, mixed with John Wick and ""The Equalizer"". Fearless, intelligent, very fast and deadly. On the cover you see a bald, unemotional man in a sleek black suit and a red tie, holding two dangerous looking guns. A genetically engineered assassin, originating from the laboratory of Dr. Pitor Litvenko (Ciaran Hinds). Apparently everybody is looking for Litvenko. But all have their own reasons to find him. Agent 47 is looking for the abandoned daughter Katia (Hannah Ware). His task is to eliminate her, so that the ""Syndicate International"" can't use her to track Litvenko. This organization wants to restart the Agent program.

""Hit-man: Agent 47"" is nothing more than a series of action-packed scenes full of meaningless violent confrontations with a rather weak storyline. The violence is abundant and waves of extreme skirmishes hit you continuously. At those moments you'll witness the superhuman features like for instance a sub-dermal titanium body armor (yep). In addition, there's excessive use of slow-motion effects. Not exactly innovative. So don't expect a complicated story. It's all pretty predictable and simplistic. You can't say the dialogs are intelligent or interesting.The characters can be seen as very sterile. But claiming Rupert Friend just shows a total lack of emotion and nothing else, is kind of ridiculous, since this is a key feature of Agent 47. This manipulated agent can't comprehend the concept of emotions.

Hit-man provides amusement and brings mindless entertainment, but as a whole it's anything but a real hit.

More reviews here : http://bit.ly/1KIdQMT"
5.0,30 November 2022,"I do not know anything about Director Aleksander Bach but what is immediately obvious is that he is very adept at Computer Generated Imagery (CGI). As it is, the main characters are supposed to be programmed assassins, so CGI is not that far out of line - it is just a pity that you see such few recognizable human beings in this pic, even if many of them have human shapes just before getting shot, blown to pieces, or thrown off staircases and buildings.

Even worse, from my point of view, is the shameless ripping off of the US film, TERMINATOR (1983). There is a switch to that story line and the supposed defender is anything but - however, by that point I had lost patience and respect for this poor and carelessly violent reprise of the TERMINATOR franchise, where even the leading lady resembles Linda Hamilton, and the leading fellow seems a cross between Michael Beihn and Robert Patrick, the terminator in TERMINATOR 2.

Acceptable photography, CGI special effects, and acting. In the end, though, I felt that the movie went on for longer than its official 96'. 4/10."
2.0,19 October 2021,"Action thriller with an interesting but unoriginal storyline. With some cool action scenes, but with an inexpressive ham that brings the movie to mediocrity.

It's nowhere near the best movie about professional killers.

And so far I haven't seen any better than the 1990 french classic ""Nikita"" by Luc Besson.

Still, what came closer was ""Nikita"" american remake ""Point of no Return"" by John Badham."
5.0,15 February 2016,"We watched so many spy and assassin movies and Hit-man Agent 47 is one of our top hit movies. The opening scene is more amazing than Spectre and more gripping. Although there were a few moments where you wish there was more substance or emotions, the continuity and the style seems to make it worthwhile ignoring. The choice of scenery is impressive and so are the action scenes. The Singapore scenes are truly unique as it have not been seen before by many living in the USA or Europe. Car chases are incredible. Hannah Ware and Rupert Friend seems to be a good pair. But I can't say the same about Zach Quinto. Overall, it does reminds me of Blade Runner with a more gripping tension. The music is excellent too with some never heard beats before. For this movie budget, Hit-man Agent 47 is amazingly up there with Spectre whose budget is nearly 4 times more!"
5.0,28 August 2016,
8.0,2 February 2021,"The whole movie has nothing to do with the character, apart from the suit & the tattoo...why make a ""hitman"" movie which has nothing to do with the game?"
4.0,20 December 2015,
1.0,6 December 2018,"""Hitman"" though was an amazing and unforgettable game the film franchise didn't pulled it off well. Though the first film was an amazing film it did not succeed financially. The next film did not achieved in both aspects.

The film had so many good action sequences but the story line was so shallow it looked like that agent 47 all had was his muscle but no strategies. It kinda loses it's story on the way as well.

So overall so much funds and technology wasted for another pointless action film."
1.0,26 May 2017,"I know, I know, this movie is rather superficial and simple. More effort has been spent on cool action than on depth of the story. Well, you know what? I do not care! I quite liked this movie. Agent 47 is cool and kicks ass. The bad guys gets plenty of ass whooping. The action is good. There is quite a lot of high tech and gadgets. What is there not to like? The movie starts of with a quite cool sequence introducing Agent 47. I have to say that I got into quite a bit of ""wow"" mode right a way there. The movie continues with plenty of action sequences with just a wee bit of slowdown in between. Actually the first-half, at least, of the movie is pretty much one long chase.

Perhaps I should point out that I have not played Hit-man and do not really know what the original story is about. From a lot of the comments I have read it appears That this might be to my advantage when it comes to enjoying the movie.

Some people are probably complaining about bad acting since Agent 47 do not really show much in terms of facial expressions or emotions. Well, news for you, he is not supposed to! He is supposed to be a cold emotionless killing machine so stop whining. Personally I found Agent 47 to be an excellent character. the re is on scene in particular that I liked where Agent 47 intentionally allows himself to be caught in a embassy. Once inside he, to no one in the audience surprise starts to tear the place apart. You have to see it to know what I mean.

The second part, or perhaps just the last third, of the movie turns into more of a search and destroy for Agent 47 and his new ""partner"". this part is of course as action filled as the first part of the movie. Naturally it all leads to a big show down between the Agent 47 & Co. The and itself did not really deliver any surprises but was satisfying.

The one thing in the movie that annoyed me was this subdermal armor stuff. The idea was not a too bad one but they really overplayed it. Come on! Just shoot him in the head or an eye or some other ""sensitive"" part for Christ sake. Bulletproof my arse! I honestly do not understand the low rating this movie has received. 5.7 at IMDb is really a bit harsh. Rotten Tomatoes rating is, not very surprisingly, abysmal. Rotten Tomatoes and their ""critics"" ratings must be the worst of any ratings site. When these dickwads rate down a movie, that's when I start to get interested. First step is to drill down into the real audience ratings which more often that not gives a different picture.

Any way I digress. Bottom line is that, for me, this is a simple, straightforward, high octane action movie and I quite enjoyed it."
3.0,17 July 2024,"This movie shows from the beginning what it's going to be and it's just another action movie which has a disappointing plot and a huge amount of cliches, seriously when I was watching it I already knew what was going to happen because it's a totally predictable movie so the script is really bad already talking about the story it's just another science fiction and action story it doesn't innovate at all and it even has certain scenes with errors because when they're in a fight you could notice that they didn't touch each other mostly in the hits they land on each other's faces which takes away realism and another thing that took away realism was the amount of stupid things the characters did like for example in a fight between Hitman and another person for some reason the other person throws himself to the ground for no reason and starts to turn around while shooting in my opinion when I saw things like that I said to myself ""what the hell is he doing"".

A boring and not very recommendable movie. I wasted two hours of my life. It's totally bad. It's not even worth thinking about watching it."
9.0,28 April 2022,"This movie is even dumber than the previous one.

The said ""da best assassin on earth"", ransacking and killing everything on his path: another op-agents, their leaders, even cops and soldiers, spectacularly (typical american way: BADDA BOOM! BANG! CRASH! And everything); and yet FAILED to execute his one and only target: a teenager girl. WTF?

Also..

Jason Bourne need only a pencil to kill, Riddick use a cup (or a pin would do as well). But this ""da best assassin on earth"" of course need a full set of James Bond's approved super gear killing machines.

And of course he's easily killed ALL those trained agents, cops, soldiers (a.k.a rented STAR WARS' STROMTROOPERS), with his BADDA BOOM! BANG! CRASH! American style... He's succeeded to shot dead from ALL those ridiculous angles, and yet MISSED when he tried to shot his target (the teenage girl) point blank. WTF?"
3.0,22 February 2021,"I was looking forward to seeing it but after I seen it I was so disappointed. I gave up after 20 minutes, it's not a patch on the 2007 film"
1.0,21 August 2015,
5.0,5 March 2019,"Amazing stunts, brilliantly choreographed gun-fights, slamming car chases, all add up to a good 90 mins of pure entertainment, supported by a beautiful leading lady, a disciplined to-the-point hitman and a couple of dastardly villeins. I've seen at least one of previous Hitman movies and this is a major leap forward. Bond movies would be jealous. What they did with a helicopter was insane. It could have had a little more sophistication, perhaps with the soundtrack and better use of world locations, but that would be as far as true criticisms could venture. The other Hitman movies were good, this one is great."
5.0,25 May 2019,
8.0,27 April 2018,"It all comes down to the fact that Agent 47 doesn't look or act the part. The suit, gloves, his weapons - they're all very authentic, but his looks, voice, and especially his guns blazing style with explosions and insane noise making - it's all wrong. This isn't a silent assassin, it's more like Bruice WIllis in a suit on the set of Die Hard.

First thing I noticed about the ""world"" of this movie is how badly men are portrayed - generic ""fat losers playing games"", generic wife beaters, generic all bad things. And they're included for no reason whatsoever. Just your typical ""we threw this unrelated scene in here to remind you men are horrible because we are Hollywood"". The vast, general unoriginality of this movie is shining almost as bright as the visual effects inside the many computer screens showing flashy animations unlike how any software works in real life but like how they often appear in most bad hacker movies.

As per Hollywood law there's also a raggedy female sidekick wearing hipster homeless man clothes and untied shoes, waving a gun around (as you know, we need the strong whamen to be featured in every movie despite Agent 47's only minor sidekick being Agent Smith - a man, and even including him would've been a mistake).

What killed me is that suddenly Diana makes an appearance and she's a generic demanding asian woman instead of a classy, middle aged british woman. Laughed my ass off. How hard was it to at least do this one simple thing right and hire a british woman to play a british woman? I bet she'll be black in the next movie, and maybe black, transgender and with purple hair in the third one, right? Lame ass virtue signalling Hollywood racial politics b/s.

Seeing and hearing Diana, that's when I was finally like ""okay, I'm definitely not watching a Hitman movie"".

Also, 47 isn't even the main character. ""The girl"" is. She's worthless until 47 finds her, then suddenly she's a ""cool killing machine"". She's ungrateful and annoying, just the most generic forced female character. So the movie isn't even about 47. The camera's on her way more than him. It's trash show on all ends. Speaking of ends, the ending is just as corny as the rest of it, and far from anything related to the games. Where as in the games Diana and 47 have a connection and care for each other, asian Diana here seems to not because it's more edgy that way according to Hollywood.

Did I mention 47 ends up fighting a Terminator? Yes, it's not just Die Hard, ideas are rehashed from Terminator as well.

They seem to have taken clues only from the one Hitman game that nobody likes and didn't have much to do with the franchise itself - Absolution.

The best way to sum up this movie is calling it a mash-up of tired old action movie ideas with a knock-off Agent 47 thrown in it.

I could've enjoyed the action aspects of it at least, if the story was somehow related to the game, or if men weren't portrayed this badly in no relation to the plot or any reason whatsoever. Or if the actor playing Hitman at least sort of looked or sounded like him. I don't understand why you won't just hire the voice actor for Agent 47 - he might be an older gent but he looks and SOUNDS the part - make a movie about 47 in his later years, whatever, I don't know. Bruice Willis is old and still stars in action movies - it can work. Of course even getting the real deal to play 47, you'll need good writing and this didn't have that.

For fans of absolutely the most generic action movies of the 80's and 90's, and zero knowledge on the game series - you might enjoy this. For fans of the game series - you'll definitely not enjoy it, it's almost as bad as the previous Hitman movie with Timothy Olyphant, and that's some achievement."
4.0,30 January 2016,"Action movies have evolved into an artistic expression of killing. Except that the art is that of a five year old's finger painting. Efficiently kill when it is necessary and choose the most far-fetched elaborate means of killing when efficiency is too boring. What we get is a flimsy plot, putrid dialog, and contrived excuses for showing us the latest trick someone learned with his CGI program. An orgy of explosions, gunfire, car chases and choreographed fight scenes. Occasionally there will be some nudity but ""Hitman: Agent 47"" opted not to be so cliché.

Judging by what I've said so far you'd think I hate action flicks. Not so. I loved the Terminators, Die Hards, Predator, and.... There I go dating myself. It's just that as much as CGI has added to film making it has hurt almost equally as much. I know that there is some suspended disbelief in action films but how much of my brain do you want me to switch off?

So the question remains: where do we go from here? There are only so many laws of physics we can break. Come on, we have to be believable."
4.0,17 December 2015,"Greetings from Lithuania.

""Hitman: Agent 47"" (2015) is a very poor action nonsense. It is not involving, not impressive, not interesting and many things more of ""not"". For what it is, it's not worth your time or money. It is more like live action cartoon. Rupert Friend was by many more menacing in ""Homeland"" then in this flick. The movie lacks also any kind of humour - to have this kinda nonsense plot you have throw some humour because you can be deadly serious when having this kind of plot and premise.

Overall, ""Hitman: Agent 47"" is even worse then it predecessor. It has only one more or less cool scene which is in interrogation room, but it lacks only for ~3 min. Wheter you like the game or not, this movie best to avoid by any cause."
3.0,26 July 2019,"I think a Rupert friend is just as exciting in attractive without here this was a great showcase for all his talents and expertise as an Actor... Hanna Ware was good,except the makeup dept. Should have put cover'up under her eyes%"
1.0,25 May 2019,"Hitman: Agent 47 is a bad video game adaptation. The cg is cheap, the acting is bad, the plot is stupid and filled with plot holes and a surprising amount of the action is poorly filmed. However, it's only 90 minutes, it's fun in places in a so bad it's extremely funny way and Rupert Friend is good as Agent 47."
9.0,8 August 2021,"The new Hitman is better than the previous one, but it's still just a boring and primitive second-rate action movie based on video games..."
5.0,10 May 2016,
2.0,26 September 2015,
2.0,18 November 2015,"I give this movie an 9,5

I haven't watched Hit-man before, so I was exceptionally happy with this movie: Good storyline, unexpected plot (not that unexpected, but come on, how many thousands and thousands of movies aren't out there?!) and good acting!

This movie kept me entertained and retained my attention during the whole movie (which cannot be said about a lot of other movies), so I will definitely recommend this movie for those wanting a break from the usual horror and romance-comedy movies.

(And no, if you have watched Hit-man before, like older versions, watch it to your liking... or not... I don't care..)"
3.0,22 September 2017,
10.0,23 March 2020,"Where to begin. This film just like the title, should be named 'Hitman Agent 007'. It's a cross between James bond and the 1st Terminator. If the action scenes were carried out in the game like they was in this film, you wouldn't of got passed the first level. Instead of an in-depth film about how he was made to be Agent 47 and getting in touch with how the personality was created, we get an invisible Terminator destructing and killing everything in his way from the jump. Making me feel like I couldn't of cared less if Agent 47 was shot down and then brutally decapitated anytime in this movie. His skills in silent assassination are about as smooth as grit painted on concrete. I think the guy in the movie got his barcode out of a Kellogg's cereal box. Say no more."
4.0,11 June 2019,"Only gave it one star for the actors. Really one of the worst movies, especially the bad action scenes."
